BURGLARY,BURGLARY NON-DWELLING,Broad Green,E05011465,Croydon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DRUG OFFENCES,POSSESSION OF DRUGS,Broad Green,E05011465,Croydon,11,14,6,8,8,8,5,15,9,5,6,9,3,6,3,13,8,11,7,2,10,11,9,14
DRUG OFFENCES,TRAFFICKING OF DRUGS,Broad Green,E05011465,Croydon,4,7,6,0,1,6,1,2,0,3,2,0,2,4,3,1,3,4,2,3,3,3,4,5
MISCELLANEOUS CRIMES AGAINST SOCIETY,MISC CRIMES AGAINST SOCIETY,Broad Green,E05011465,Croydon,2,4,1,0,4,2,2,3,5,4,4,1,3,0,3,1,3,5,3,3,2,3,1,2
POSSESSION OF WEAPONS,POSSESSION OF WEAPONS,Broad Green,E05011465,Croydon,1,4,3,1,0,0,3,1,2,2,2,0,4,0,2,2,1,0,3,0,1,0,2,1
PUBLIC ORDER OFFENCES,OTHER OFFENCES PUBLIC ORDER,Broad Green,E05011465,Croydon,2,1,2,4,1,5,1,2,2,0,1,1,0,2,4,0,5,3,1,0,2,1,0,4
PUBLIC ORDER OFFENCES,PUBLIC FEAR ALARM OR DISTRESS,Broad Green,E05011465,Croydon,8,8,18,9,6,8,8,11,10,14,8,5,7,13,9,10,8,4,6,6,9,4,9,6
PUBLIC ORDER OFFENCES,RACE OR RELIGIOUS AGG PUBLIC FEAR,Broad Green,E05011465,Croydon,1,9,1,3,3,1,0,4,2,1,2,3,1,4,3,3,9,3,2,4,3,4,6,1
ROBBERY,ROBBERY OF BUSINESS PROPERTY,Broad Green,E05011465,Croydon,2,0,0,1,4,1,5,1,2,0,0,1,4,3,1,1,4,2,3,4,1,2,1,5
ROBBERY,ROBBERY OF PERSONAL PROPERTY,Broad Green,E05011465,Croydon,9,4,8,3,11,12,33,19,17,12,8,6,9,9,10,8,5,9,10,10,11,7,8,7
SEXUAL OFFENCES,OTHER SEXUAL OFFENCES,Broad Green,E05011465,Croydon,3,4,2,7,2,6,0,2,3,6,6,8,3,6,9,6,1,7,3,5,5,3,6,6
SEXUAL OFFENCES,RAPE,Broad Green,E05011465,Croydon,2,2,3,6,2,1,1,1,0,3,1,3,2,2,1,1,2,3,5,5,3,1,4,2
THEFT,BICYCLE THEFT,Broad Green,E05011465,Croydon,0,4,3,4,5,0,3,0,1,0,2,1,4,5,1,3,2,1,1,1,3,0,0,4
THEFT,OTHER THEFT,Broad Green,E05011465,Croydon,24,16,24,17,23,25,15,16,25,21,19,15,14,10,22,11,23,22,13,14,10,14,8,20
THEFT,SHOPLIFTING,Broad Green,E05011465,Croydon,16,13,25,29,30,23,42,35,42,27,16,38,47,51,37,38,30,24,32,21,21,12,14,14
THEFT,THEFT FROM THE PERSON,Broad Green,E05011465,Croydon,6,4,2,10,6,3,6,5,5,2,1,10,11,4,6,10,8,9,9,8,3,7,10,3
VEHICLE OFFENCES,AGGRAVATED VEHICLE TAKING,Broad Green,E05011465,Croydon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0
VEHICLE OFFENCES,INTERFERING WITH A MOTOR VEHICLE,Broad Green,E05011465,Croydon,2,0,1,0,3,2,4,0,5,4,1,9,2,2,2,3,2,3,0,2,3,7,2,1
VEHICLE OFFENCES,THEFT FROM A VEHICLE,Broad Green,E05011465,Croydon,11,14,14,22,20,6,14,11,11,25,10,13,14,15,14,14,22,12,17,12,16,14,8,8
VEHICLE OFFENCES,THEFT OR UNAUTH TAKING OF A MOTOR VEH,Broad Green,E05011465,Croydon,6,9,5,6,13,10,7,8,9,14,12,8,9,6,2,13,5,9,10,13,9,14,5,10
VIOLENCE AGAINST THE PERSON,VIOLENCE WITH INJURY,Broad Green,E05011465,Croydon,22,19,34,17,23,26,26,19,23,16,24,26,24,21,25,26,19,17,17,15,18,15,16,17
VIOLENCE AGAINST THE PERSON,VIOLENCE WITHOUT INJURY,Broad Green,E05011465,Croydon,42,35,49,37,36,51,51,44,45,54,42,69,51,52,59,74,49,47,43,46,40,43,39,43
ARSON AND CRIMINAL DAMAGE,ARSON,Coulsdon Town,E05011466,Croydon,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ARSON AND CRIMINAL DAMAGE,CRIMINAL DAMAGE,Coulsdon Town,E05011466,Croydon,5,4,6,7,8,3,4,2,11,8,6,2,4,3,3,6,8,6,12,3,4,8,5,3
BURGLARY,BURGLARY - RESIDENTIAL,Coulsdon Town,E05011466,Croydon,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,3,2,5,3,5,4,1,2,3
BURGLARY,BURGLARY BUSINESS AND COMMUNITY,Coulsdon Town,E05011466,Croydon,1,0,0,0,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,2
BURGLARY,BURGLARY IN A DWELLING,Coulsdon Town,E05011466,Croydon,5,2,3,3,3,1,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRUG OFFENCES,POSSESSION OF DRUGS,Coulsdon Town,E05011466,Croydon,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,3,1,4,0,0,1
DRUG OFFENCES,TRAFFICKING OF DRUGS,Coulsdon Town,E05011466,Croydon,0,1,1,1,1,0,1,0,3,1,2,0,0,0,0,0,0,1,2,0,2,2,4,4
MISCELLANEOUS CRIMES AGAINST SOCIETY,MISC CRIMES AGAINST SOCIETY,Coulsdon Town,E05011466,Croydon,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,1
POSSESSION OF WEAPONS,POSSESSION OF WEAPONS,Coulsdon Town,E05011466,Croydon,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
PUBLIC ORDER OFFENCES,OTHER OFFENCES PUBLIC ORDER,Coulsdon Town,E05011466,Croydon,1,2,0,0,0,2,0,0,1,2,3,0,1,0,0,3,0,0,0,1,1,3,0,0
PUBLIC ORDER OFFENCES,PUBLIC FEAR ALARM OR DISTRESS,Coulsdon Town,E05011466,Croydon,3,1,4,5,2,4,2,4,3,2,2,1,2,1,5,0,2,6,1,2,5,1,4,4
PUBLIC ORDER OFFENCES,RACE OR RELIGIOUS AGG PUBLIC FEAR,Coulsdon Town,E05011466,Croydon,0,1,0,0,0,1,2,0,1,0,0,1,0,0,1,0,1,2,1,0,0,0,1,0
ROBBERY,ROBBERY OF BUSINESS PROPERTY,Coulsdon Town,E05011466,Croydon,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,2,0,0,0,0,0,0,0,1
ROBBERY,ROBBERY OF PERSONAL PROPERTY,Coulsdon Town,E05011466,Croydon,2,2,1,1,1,1,2,1,0,0,0,0,0,0,2,0,0,3,3,1,1,0,0,0
SEXUAL OFFENCES,OTHER SEXUAL OFFENCES,Coulsdon Town,E05011466,Croydon,0,1,1,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,3,0,1,2,3
SEXUAL OFFENCES,RAPE,Coulsdon Town,E05011466,Croydon,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,2
THEFT,BICYCLE THEFT,Coulsdon Town,E05011466,Croydon,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0
THEFT,OTHER THEFT,Coulsdon Town,E05011466,Croydon,8,8,1,7,7,4,6,19,16,18,11,15,7,4,7,10,10,5,8,9,7,9,1,3
THEFT,SHOPLIFTING,Coulsdon Town,E05011466,Croydon,3,2,3,4,3,4,0,4,2,9,10,8,14,22,22,7,5,16,11,9,13,16,11,7
THEFT,THEFT FROM THE PERSON,Coulsdon Town,E05011466,Croydon,0,0,0,0,1,1,0,0,1,1,0,2,0,0,1,0,2,2,1,0,1,0,0,0
VEHICLE OFFENCES,AGGRAVATED VEHICLE TAKING,Coulsdon Town,E05011466,Croydon,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VEHICLE OFFENCES,INTERFERING WITH A MOTOR VEHICLE,Coulsdon Town,E05011466,Croydon,0,0,1,0,1,2,1,2,1,0,1,4,0,0,2,1,1,1,2,0,0,0,1,2
VEHICLE OFFENCES,THEFT FROM A VEHICLE,Coulsdon Town,E05011466,Croydon,2,3,4,1,0,3,0,2,4,2,5,2,2,1,2,2,5,2,2,1,2,0,5,3
VEHICLE OFFENCES,THEFT OR UNAUTH TAKING OF A MOTOR VEH,Coulsdon Town,E05011466,Croydon,1,8,1,1,1,5,2,5,2,5,2,4,5,3,3,4,5,2,2,4,1,2,1,3
VIOLENCE AGAINST THE PERSON,VIOLENCE WITH INJURY,Coulsdon Town,E05011466,Croydon,8,7,9,4,5,7,9,7,9,1,4,8,4,5,6,3,6,4,4,8,10,10,3,5
VIOLENCE AGAINST THE PERSON,VIOLENCE WITHOUT INJURY,Coulsdon Town,E05011466,Croydon,17,15,25,21,23,9,12,19,13,15,10,15,11,6,13,5,11,9,9,19,16,18,11,12
ARSON AND CRIMINAL DAMAGE,ARSON,Crystal Palace & Upper Norwood,E05011467,Croydon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ARSON AND CRIMINAL DAMAGE,CRIMINAL DAMAGE,Crystal Palace & Upper Norwood,E05011467,Croydon,4,8,7,6,8,12,5,3,8,3,6,5,6,6,3,8,5,6,10,8,4,5,4,7
BURGLARY,BURGLARY - RESIDENTIAL,Crystal Palace & Upper Norwood,E05011467,Croydon,0,0,0,0,0,0,0,0,0,0,0,4,3,4,2,1,0,3,3,4,9,3,7,1
BURGLARY,BURGLARY BUSINESS AND COMMUNITY,Crystal Palace & Upper Norwood,E05011467,Croydon,3,4,2,2,1,0,1,0,1,2,0,0,0,2,3,0,0,0,7,7,2,3,2,1
BURGLARY,BURGLARY IN A DWELLING,Crystal Palace & Upper Norwood,E05011467,Croydon,5,3,5,3,2,3,2,1,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
DRUG OFFENCES,POSSESSION OF DRUGS,Crystal Palace & Upper Norwood,E05011467,Croydon,2,0,1,1,3,2,1,0,3,2,2,2,3,2,2,2,3,3,2,3,1,1,1,0
DRUG OFFENCES,TRAFFICKING OF DRUGS,Crystal Palace & Upper Norwood,E05011467,Croydon,0,0,6,2,1,5,0,2,2,0,0,2,0,3,4,1,2,1,1,3,2,1,3,6
MISCELLANEOUS CRIMES AGAINST SOCIETY,MISC CRIMES AGAINST SOCIETY,Crystal Palace & Upper Norwood,E05011467,Croydon,0,1,2,1,0,2,0,0,1,0,0,0,2,2,2,2,1,1,2,0,1,3,1,3
POSSESSION OF WEAPONS,POSSESSION OF WEAPONS,Crystal Palace & Upper Norwood,E05011467,Croydon,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,0
PUBLIC ORDER OFFENCES,OTHER OFFENCES PUBLIC ORDER,Crystal Palace & Upper Norwood,E05011467,Croydon,2,1,3,0,0,2,0,2,1,2,0,0,0,3,2,1,2,0,1,1,0,1,2,1
PUBLIC ORDER OFFENCES,PUBLIC FEAR ALARM OR DISTRESS,Crystal Palace & Upper Norwood,E05011467,Croydon,6,4,5,6,8,5,8,2,5,7,5,4,2,3,2,9,3,3,6,8,3,4,3,4
PUBLIC ORDER OFFENCES,RACE OR RELIGIOUS AGG PUBLIC FEAR,Crystal Palace & Upper Norwood,E05011467,Croydon,2,3,0,0,1,6,1,2,1,3,0,1,0,2,0,1,4,1,1,1,0,3,3,1
ROBBERY,ROBBERY OF BUSINESS PROPERTY,Crystal Palace & Upper Norwood,E05011467,Croydon,0,2,0,2,2,0,0,0,0,1,1,0,2,1,1,0,0,0,1,2,0,1,0,1
ROBBERY,ROBBERY OF PERSONAL PROPERTY,Crystal Palace & Upper Norwood,E05011467,Croydon,0,1,1,4,1,4,4,2,4,6,3,5,1,2,11,4,2,0,4,3,3,1,1,3
SEXUAL OFFENCES,OTHER SEXUAL OFFENCES,Crystal Palace & Upper Norwood,E05011467,Croydon,2,4,0,2,2,2,0,0,2,4,3,3,2,3,2,0,0,4,5,4,5,1,5,2
SEXUAL OFFENCES,RAPE,Crystal Palace & Upper Norwood,E05011467,Croydon,1,1,2,3,1,1,0,2,2,2,1,1,0,0,1,1,2,1,1,1,3,4,0,1
THEFT,BICYCLE THEFT,Crystal Palace & Upper Norwood,E05011467,Croydon,0,1,0,1,0,1,1,1,0,1,0,2,1,1,0,0,0,0,1,1,0,0,0,2
THEFT,OTHER THEFT,Crystal Palace & Upper Norwood,E05011467,Croydon,6,8,10,8,9,4,6,7,10,6,4,3,4,12,11,5,9,8,6,10,12,7,9,6
THEFT,SHOPLIFTING,Crystal Palace & Upper Norwood,E05011467,Croydon,3,6,3,1,3,0,1,0,3,0,1,1,4,2,4,2,2,2,3,5,8,2,2,4
THEFT,THEFT FROM THE PERSON,Crystal Palace & Upper Norwood,E05011467,Croydon,2,2,1,1,2,4,3,0,1,2,1,1,4,3,1,4,0,2,2,2,1,0,1,3
VEHICLE OFFENCES,AGGRAVATED VEHICLE TAKING,Crystal Palace & Upper Norwood,E05011467,Croydon,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
VEHICLE OFFENCES,INTERFERING WITH A MOTOR VEHICLE,Crystal Palace & Upper Norwood,E05011467,Croydon,2,4,0,1,0,0,2,1,2,2,3,2,3,1,0,2,3,4,1,1,2,7,0,1
VEHICLE OFFENCES,THEFT FROM A VEHICLE,Crystal Palace & Upper Norwood,E05011467,Croydon,6,5,8,3,4,7,11,9,8,6,4,7,11,3,4,7,11,6,6,16,4,3,7,0
VEHICLE OFFENCES,THEFT OR UNAUTH TAKING OF A MOTOR VEH,Crystal Palace & Upper Norwood,E05011467,Croydon,6,6,6,9,3,7,9,6,7,7,5,7,5,8,7,9,8,3,4,4,7,7,3,2
VIOLENCE AGAINST THE PERSON,HOMICIDE,Crystal Palace & Upper Norwood,E05011467,Croydon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIOLENCE AGAINST THE PERSON,VIOLENCE WITH INJURY,Crystal Palace & Upper Norwood,E05011467,Croydon,8,16,10,13,11,15,8,14,15,11,14,9,11,15,10,10,15,8,8,9,20,9,10,12
VIOLENCE AGAINST THE PERSON,VIOLENCE WITHOUT INJURY,Crystal Palace & Upper Norwood,E05011467,Croydon,26,13,25,34,20,17,25,22,31,33,33,23,21,28,21,21,23,19,15,23,20,18,26,35
ARSON AND CRIMINAL DAMAGE,ARSON,Fairfield,E05011468,Croydon,0,1,0,1,1,0,0,0,1,1,1,0,0,3,3,2,0,1,0,2,1,0,1,0
ARSON AND CRIMINAL DAMAGE,CRIMINAL DAMAGE,Fairfield,E05011468,Croydon,27,32,49,28,27,27,31,21,22,29,29,23,25,31,23,27,11,17,36,18,25,21,19,22
BURGLARY,BURGLARY - RESIDENTIAL,Fairfield,E05011468,Croydon,0,0,0,0,0,0,0,0,0,0,0,3,2,8,6,3,11,6,9,8,8,7,13,4
BURGLARY,BURGLARY BUSINESS AND COMMUNITY,Fairfield,E05011468,Croydon,10,6,8,11,15,6,9,9,12,5,5,7,14,10,14,11,14,13,10,4,14,8,8,7
BURGLARY,BURGLARY IN A DWELLING,Fairfield,E05011468,Croydon,11,8,4,3,10,4,5,11,10,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
DRUG OFFENCES,POSSESSION OF DRUGS,Fairfield,E05011468,Croydon,33,32,17,29,28,44,25,32,17,26,8,25,12,15,6,28,23,24,20,21,24,20,21,34
DRUG OFFENCES,TRAFFICKING OF DRUGS,Fairfield,E05011468,Croydon,11,5,6,10,7,4,11,11,5,5,4,5,3,3,4,10,10,4,7,4,12,7,10,18
FRAUD AND FORGERY,FRAUD AND FORGERY,Fairfield,E05011468,Croydon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MISCELLANEOUS CRIMES AGAINST SOCIETY,MISC CRIMES AGAINST SOCIETY,Fairfield,E05011468,Croydon,7,6,5,4,4,2,2,5,0,2,4,2,4,3,6,8,7,4,5,2,10,4,6,2
POSSESSION OF WEAPONS,POSSESSION OF WEAPONS,Fairfield,E05011468,Croydon,9,10,7,8,6,3,7,5,8,5,5,6,3,3,2,5,2,3,4,4,2,0,6,4
PUBLIC ORDER OFFENCES,OTHER OFFENCES PUBLIC ORDER,Fairfield,E05011468,Croydon,2,7,4,6,3,5,2,4,2,5,3,3,3,9,3,3,8,5,5,4,3,6,8,4
PUBLIC ORDER OFFENCES,PUBLIC FEAR ALARM OR DISTRESS,Fairfield,E05011468,Croydon,24,23,23,25,13,31,15,33,19,33,27,14,23,16,30,19,32,23,21,12,21,15,19,11
PUBLIC ORDER OFFENCES,RACE OR RELIGIOUS AGG PUBLIC FEAR,Fairfield,E05011468,Croydon,5,3,3,4,7,6,3,6,4,6,2,8,7,1,3,13,8,4,9,7,4,6,10,3
PUBLIC ORDER OFFENCES,VIOLENT DISORDER,Fairfield,E05011468,Croydon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ROBBERY,ROBBERY OF BUSINESS PROPERTY,Fairfield,E05011468,Croydon,4,3,8,10,10,5,2,5,4,1,3,4,2,4,5,4,4,7,5,9,4,2,6,5
ROBBERY,ROBBERY OF PERSONAL PROPERTY,Fairfield,E05011468,Croydon,17,27,25,21,18,44,37,31,23,28,19,14,24,26,21,14,23,16,20,23,11,10,10,10
SEXUAL OFFENCES,OTHER SEXUAL OFFENCES,Fairfield,E05011468,Croydon,7,7,4,8,9,8,12,4,11,3,12,8,7,3,9,7,6,5,5,8,4,9,9,5
SEXUAL OFFENCES,RAPE,Fairfield,E05011468,Croydon,3,5,5,10,3,4,6,1,4,4,2,8,2,10,2,2,10,2,5,4,3,9,4,4
THEFT,BICYCLE THEFT,Fairfield,E05011468,Croydon,5,5,1,5,4,9,2,1,7,6,2,5,3,3,3,0,5,3,3,5,3,6,6,7
THEFT,OTHER THEFT,Fairfield,E05011468,Croydon,49,40,53,46,36,42,38,51,51,44,30,43,35,36,26,43,45,29,38,35,37,41,26,28
THEFT,SHOPLIFTING,Fairfield,E05011468,Croydon,47,44,110,84,106,89,50,66,37,39,51,36,38,44,47,51,94,107,101,68,66,95,69,76
THEFT,THEFT FROM THE PERSON,Fairfield,E05011468,Croydon,15,23,19,24,22,22,25,26,23,19,33,23,29,19,20,18,20,32,31,36,28,40,26,29
VEHICLE OFFENCES,AGGRAVATED VEHICLE TAKING,Fairfield,E05011468,Croydon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
VEHICLE OFFENCES,INTERFERING WITH A MOTOR VEHICLE,Fairfield,E05011468,Croydon,1,0,6,8,6,4,7,6,2,2,6,4,4,6,1,2,2,4,3,2,1,3,1,1
VEHICLE OFFENCES,THEFT FROM A VEHICLE,Fairfield,E05011468,Croydon,8,7,21,23,20,12,24,19,11,9,12,18,17,13,14,6,2,12,18,9,10,10,14,9
VEHICLE OFFENCES,THEFT OR UNAUTH TAKING OF A MOTOR VEH,Fairfield,E05011468,Croydon,5,3,4,6,3,2,6,2,4,8,4,9,6,7,3,9,6,6,6,3,7,3,1,3
VIOLENCE AGAINST THE PERSON,HOMICIDE,Fairfield,E05011468,Croydon,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VIOLENCE AGAINST THE PERSON,VIOLENCE WITH INJURY,Fairfield,E05011468,Croydon,33,39,49,45,55,64,40,43,41,51,46,31,33,30,38,44,42,33,29,47,33,27,40,47
VIOLENCE AGAINST THE PERSON,VIOLENCE WITHOUT INJURY,Fairfield,E05011468,Croydon,73,68,67,94,67,79,78,82,64,76,76,73,53,58,59,103,81,79,98,57,69,83,72,81
ARSON AND CRIMINAL DAMAGE,ARSON,Kenley,E05011469,Croydon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1,0,0
ARSON AND CRIMINAL DAMAGE,CRIMINAL DAMAGE,Kenley,E05011469,Croydon,3,4,5,3,1,6,2,3,1,5,2,1,3,2,1,12,4,3,4,8,1,6,5,4
BURGLARY,BURGLARY - RESIDENTIAL,Kenley,E05011469,Croydon,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,3,0,3,6,1,3
BURGLARY,BURGLARY BUSINESS AND COMMUNITY,Kenley,E05011469,Croydon,0,1,0,0,0,0,1,0,0,0,1,2,1,1,0,0,1,0,0,2,1,0,0,0
BURGLARY,BURGLARY IN A DWELLING,Kenley,E05011469,Croydon,2,0,2,2,4,5,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
DRUG OFFENCES,POSSESSION OF DRUGS,Kenley,E05011469,Croydon,1,1,1,2,0,1,0,0,0,1,0,1,0,0,2,0,1,0,0,2,0,2,1,0
DRUG OFFENCES,TRAFFICKING OF DRUGS,Kenley,E05011469,Croydon,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
MISCELLANEOUS CRIMES AGAINST SOCIETY,MISC CRIMES AGAINST SOCIETY,Kenley,E05011469,Croydon,0,1,0,1,0,1,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,0
POSSESSION OF WEAPONS,POSSESSION OF WEAPONS,Kenley,E05011469,Croydon,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLIC ORDER OFFENCES,OTHER OFFENCES PUBLIC ORDER,Kenley,E05011469,Croydon,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1
PUBLIC ORDER OFFENCES,PUBLIC FEAR ALARM OR DISTRESS,Kenley,E05011469,Croydon,0,3,3,1,1,1,1,0,2,3,0,2,0,0,1,1,2,0,1,0,0,0,1,3
PUBLIC ORDER OFFENCES,RACE OR RELIGIOUS AGG PUBLIC FEAR,Kenley,E05011469,Croydon,0,1,0,0,0,0,0,1,0,0,2,1,0,1,3,0,0,0,0,2,0,0,0,0
ROBBERY,ROBBERY OF BUSINESS PROPERTY,Kenley,E05011469,Croydon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ROBBERY,ROBBERY OF PERSONAL PROPERTY,Kenley,E05011469,Croydon,0,0,0,0,1,0,0,1,1,3,0,0,1,1,0,0,0,0,1,0,0,0,1,0
SEXUAL OFFENCES,OTHER SEXUAL OFFENCES,Kenley,E05011469,Croydon,0,1,2,3,0,3,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1
SEXUAL OFFENCES,RAPE,Kenley,E05011469,Croydon,0,0,1,0,3,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,2,0
THEFT,BICYCLE THEFT,Kenley,E05011469,Croydon,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
THEFT,OTHER THEFT,Kenley,E05011469,Croydon,4,3,5,5,9,5,2,3,5,4,2,4,4,5,3,4,2,3,3,2,2,3,1,3
THEFT,SHOPLIFTING,Kenley,E05011469,Croydon,2,5,3,3,4,3,1,2,3,4,17,23,18,21,23,34,18,9,23,3,6,7,6,5
THEFT,THEFT FROM THE PERSON,Kenley,E05011469,Croydon,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
VEHICLE OFFENCES,AGGRAVATED VEHICLE TAKING,Kenley,E05011469,Croydon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
VEHICLE OFFENCES,INTERFERING WITH A MOTOR VEHICLE,Kenley,E05011469,Croydon,0,2,0,0,0,3,0,1,2,1,0,1,0,0,0,0,0,5,1,0,1,0,1,2
VEHICLE OFFENCES,THEFT FROM A VEHICLE,Kenley,E05011469,Croydon,3,0,2,3,1,1,1,2,1,1,2,1,4,1,3,0,4,3,0,3,1,2,6,2
VEHICLE OFFENCES,THEFT OR UNAUTH TAKING OF A MOTOR VEH,Kenley,E05011469,Croydon,3,3,0,1,3,4,2,1,0,4,1,1,1,0,1,0,4,4,1,2,1,3,1,1
VIOLENCE AGAINST THE PERSON,VIOLENCE WITH INJURY,Kenley,E05011469,Croydon,3,3,4,5,3,3,2,1,3,4,5,1,3,3,0,3,6,4,1,5,1,4,5,4
VIOLENCE AGAINST THE PERSON,VIOLENCE WITHOUT INJURY,Kenley,E05011469,Croydon,10,13,4,7,9,2,11,9,7,6,8,6,9,15,14,10,11,6,9,9,8,11,4,6
ARSON AND CRIMINAL DAMAGE,ARSON,New Addington North,E05011470,Croydon,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
ARSON AND CRIMINAL DAMAGE,CRIMINAL DAMAGE,New Addington North,E05011470,Croydon,1,9,8,6,5,3,1,7,2,8,7,10,6,7,4,3,7,5,5,6,9,5,7,2
BURGLARY,BURGLARY - RESIDENTIAL,New Addington North,E05011470,Croydon,0,0,0,0,0,0,0,0,0,0,0,6,2,0,2,1,0,2,2,0,2,3,0,1
BURGLARY,BURGLARY BUSINESS AND COMMUNITY,New Addington North,E05011470,Croydon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
BURGLARY,BURGLARY IN A DWELLING,New Addington North,E05011470,Croydon,1,1,2,4,2,4,1,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
DRUG OFFENCES,POSSESSION OF DRUGS,New Addington North,E05011470,Croydon,2,2,2,0,3,0,4,2,1,2,2,1,1,1,0,0,0,1,1,0,0,0,2,1
DRUG OFFENCES,TRAFFICKING OF DRUGS,New Addington North,E05011470,Croydon,1,0,0,0,0,0,1,1,1,2,1,0,0,1,0,1,3,2,0,2,1,0,3,5
MISCELLANEOUS CRIMES AGAINST SOCIETY,MISC CRIMES AGAINST SOCIETY,New Addington North,E05011470,Croydon,1,5,2,1,2,2,1,0,1,2,1,2,2,3,0,1,0,2,0,0,2,1,2,3
POSSESSION OF WEAPONS,POSSESSION OF WEAPONS,New Addington North,E05011470,Croydon,0,1,0,1,1,3,2,1,0,1,0,0,2,0,0,2,0,0,0,0,0,1,0,1
PUBLIC ORDER OFFENCES,OTHER OFFENCES PUBLIC ORDER,New Addington North,E05011470,Croydon,0,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,2,2,1,1,0,1,0
PUBLIC ORDER OFFENCES,PUBLIC FEAR ALARM OR DISTRESS,New Addington North,E05011470,Croydon,0,2,8,1,1,4,4,2,0,1,3,0,1,4,1,2,0,1,2,0,1,0,3,2
PUBLIC ORDER OFFENCES,RACE OR RELIGIOUS AGG PUBLIC FEAR,New Addington North,E05011470,Croydon,0,0,2,0,1,0,1,1,0,0,2,1,2,0,0,1,0,0,0,0,0,0,3,0
ROBBERY,ROBBERY OF BUSINESS PROPERTY,New Addington North,E05011470,Croydon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ROBBERY,ROBBERY OF PERSONAL PROPERTY,New Addington North,E05011470,Croydon,0,1,0,0,0,4,2,2,0,0,1,0,0,0,0,2,2,3,1,0,0,1,1,2
SEXUAL OFFENCES,OTHER SEXUAL OFFENCES,New Addington North,E05011470,Croydon,0,2,3,1,3,1,0,0,4,0,1,2,3,1,0,7,3,0,4,3,0,1,1,4
SEXUAL OFFENCES,RAPE,New Addington North,E05011470,Croydon,0,1,1,1,1,0,1,1,1,0,1,1,1,1,2,1,1,0,0,1,0,5,1,1
